sporulation;oiv;densite_sporulation;experiment;ligne;image_name;surface_necrosee;colonne;sheet;necrose;taille_necrose
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P08;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P08;9.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P08;9.0;4.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P08;;4.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P09;;1.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P09;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P09;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P09;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P09;7.0;2.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P09;7.0;2.0;fichier total;1.0;5.0
1.0;5.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P09;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P09;;3.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P09;;3.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P09;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P09;;4.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P09;9.0;4.0;fichier total;1.0;5.0
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P10;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P10;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P10;;1.0;fichier total;0.0;
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P10;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P10;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P10;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P10;7.0;3.0;fichier total;1.0;9.0
1.0;5.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P10;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P10;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P10;7.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P10;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P10;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P11;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P11;9.0;1.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P11;;1.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P11;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P11;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P11;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P11;;3.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P11;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P11;;3.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P11;;4.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P11;7.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P11;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P12;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P12;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P12;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P13;5.0;1.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P13;9.0;1.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P13;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P13;5.0;2.0;fichier total;1.0;3.0
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P13;;2.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P13;;2.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P13;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P13;7.0;3.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P13;;3.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P13;7.0;4.0;fichier total;1.0;5.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P13;;4.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P13;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P14;;1.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P14;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P14;9.0;1.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P14;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P14;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P14;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P14;;3.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P14;;3.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P14;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P14;9.0;4.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P14;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P14;;4.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P15;5.0;1.0;fichier total;1.0;3.0
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P15;;1.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P15;;1.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P15;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P15;7.0;2.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P15;5.0;2.0;fichier total;1.0;3.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P15;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P15;9.0;3.0;fichier total;1.0;7.0
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P15;;3.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P15;;4.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P15;;4.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P15;7.0;4.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P16;5.0;1.0;fichier total;1.0;3.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P16;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P16;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P16;;2.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P16;;2.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P16;;2.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P16;9.0;3.0;fichier total;1.0;7.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P16;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P16;;3.0;fichier total;0.0;
1.0;9.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P16;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P16;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P16;;4.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P17;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P17;9.0;1.0;fichier total;1.0;7.0
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P17;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P17;;2.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P17;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P17;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P17;;3.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P17;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P17;;3.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P17;;4.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P17;;4.0;fichier total;0.0;
1.0;5.0;7.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P17;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P18;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P18;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P18;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P19;5.0;1.0;fichier total;1.0;7.0
1.0;5.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P19;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P19;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P19;;2.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P19;;2.0;fichier total;0.0;
1.0;1.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P19;;2.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P19;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P19;7.0;3.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P19;;3.0;fichier total;0.0;
1.0;5.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P19;;4.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P19;;4.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P19;;4.0;fichier total;0.0;
1.0;1.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P20;;1.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P20;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P20;5.0;1.0;fichier total;1.0;7.0
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P20;;2.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P20;;2.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P20;;2.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P20;;3.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P20;;3.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P20;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P20;7.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P20;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P20;;4.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P21;;1.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P21;;1.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P21;;1.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P21;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P21;5.0;2.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P21;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P21;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P21;5.0;3.0;fichier total;1.0;5.0
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P21;;3.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P21;;4.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P21;;4.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P21;7.0;4.0;fichier total;1.0;7.0
1.0;1.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P22;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P22;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P22;;1.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P22;;2.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P22;;2.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P22;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P22;5.0;3.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P22;;3.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P22;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P22;5.0;4.0;fichier total;1.0;5.0
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P22;;4.0;fichier total;0.0;
1.0;1.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P22;;4.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P23;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P23;9.0;1.0;fichier total;1.0;7.0
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P23;;1.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P23;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P23;;2.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P23;;2.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P23;;3.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P23;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P23;;3.0;fichier total;0.0;
1.0;5.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P23;;4.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P23;;4.0;fichier total;0.0;
;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P23;;4.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P24;;1.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P24;;1.0;fichier total;0.0;
1.0;1.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P24;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P25;;1.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P25;;1.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P25;;1.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P25;;2.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P25;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P25;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P25;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P25;9.0;3.0;fichier total;1.0;5.0
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P25;;3.0;fichier total;0.0;
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P25;;4.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P25;;4.0;fichier total;0.0;
1.0;7.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P25;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P26;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P26;;1.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P26;9.0;1.0;fichier total;1.0;7.0
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P26;;2.0;fichier total;0.0;
1.0;7.0;7.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P26;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P26;;2.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P26;;3.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P26;;3.0;fichier total;0.0;
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P26;;3.0;fichier total;0.0;
0.0;9.0;;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P26;9.0;4.0;fichier total;1.0;5.0
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P26;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P26;;4.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P27;;1.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P27;;1.0;fichier total;0.0;
1.0;3.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P27;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P27;;2.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P27;9.0;2.0;fichier total;1.0;7.0
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P27;7.0;2.0;fichier total;1.0;5.0
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P27;;3.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P27;7.0;3.0;fichier total;1.0;7.0
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P27;;3.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P27;;4.0;fichier total;0.0;
1.0;7.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P27;;4.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P27;;4.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P28;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P28;;1.0;fichier total;0.0;
1.0;7.0;9.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P28;;1.0;fichier total;0.0;
1.0;5.0;5.0;Exp17DM01_inoc3_saisie;a;Exp17DM01_inoc3_T5_P28;;2.0;fichier total;0.0;
1.0;3.0;3.0;Exp17DM01_inoc3_saisie;b;Exp17DM01_inoc3_T5_P28;;2.0;fichier total;0.0;
1.0;5.0;3.0;Exp17DM01_inoc3_saisie;c;Exp17DM01_inoc3_T5_P28;;2.0;fichier total;0.0;
